parent_asin,product_title,brand,category_l2,category_l3,price,average_rating,rating_number,review_count,value_score,weighted_rating_signal,demand_rank,value_rank,review_rank
B078BMJTRJ,"The Walkie No Pull Dog Leash, Small, Orange",Weiss Walkie,Dogs,"Collars, Harnesses & Leashes",24.49,4.4,20,1,0.5469946396889777,13.395898725983063,2978.0,3274.0,54.0
B09MYZFKCD,Piang Gouer Dog Collar and Leash Set，Flower Pattern Pet Collar with Metal Buckle Adjustable Sizes Cat Dog Collar for Small Medium Large Dogs(Green-L),Piang Gouer,Dogs,"Collars, Harnesses & Leashes",,4.1,20,1,,12.482541994666033,2978.0,3660.0,54.0
B0BLZJKHP1,"Elevated Cat Bowls Tilted Design, Raised Slow Feeder Cat Bowls for Food and Water, Detachable Anti Vomiting Cat Dish, Lifted Cat Food Bowls for Small Pet Dog, Green",WLBINGLUO,Cats,Feeding & Watering Supplies,13.99,3.9,20,1,0.8487231956484167,11.87363750712135,2978.0,2878.0,54.0
B00BQQW78U,"petprojekt Large Bumpi Dog Toy, Pink",PetProjekt,Dogs,Toys,,3.7,20,1,,11.264733019576665,2978.0,3660.0,54.0
B09VSTYM2Z,"MFVYRMCKJ Dog Pooper Scooper Portable Pet Poop Scopper with Bag Attachment ABS Durable Handle Dog Leash Clip Easy to Use Pick up Suitable for Large, Small, Medium Dogs",MFVYRMCKJ,Dogs,Litter & Housebreaking,,3.4,20,1,,10.351376288259639,2978.0,3660.0,54.0
B0BNPTB1MC,Wagever Dog Birthday Toys - 6 Pack Puppy Toys for Small and Medium Dogs - Plush Squeaky Crinkle - Cute Dog Birthday Gift,Wagever,Dogs,Toys,22.99,4.7,19,1,0.6124376548805462,14.079941685703757,2979.0,3197.0,54.0
B09LM97GKH,"3 Pieces Easter Dog Collar Adjustable Collars for Dogs Dog Collars for Holiday Pet Supplies, Small",Weewooday,Dogs,"Collars, Harnesses & Leashes",,4.5,19,1,,13.480795230992959,2979.0,3660.0,54.0
B09FLJ78RH,"GEVLOT Dog Chew Toys,Squeaky Dog Chew Toys for Aggressive Chewers, Interactive Dog Toys for Training and Cleaning Teeth, Tough Durable Dog Toys for Medium/Large Dogs Milk Flavor（Green）",GEVLOT,Dogs,Toys,,4.2,19,1,,12.582075548926761,2979.0,3660.0,54.0
B00YNQCRD0,"Blue Buffalo Healthy Gourmet Chicken Canned Kitten Food, 3 Oz. (Case Of 24 Cans)",Blue Buffalo,Cats,Food,,4.1,19,1,,12.28250232157136,2979.0,3660.0,54.0
B00556LORC,"N-Bone Quado Interactive Dog Chew Treat Mint, Average Joe",N-Bone,Dogs,Treats,,4.0,19,1,,11.982929094215963,2979.0,3660.0,54.0
B01D8VQ47U,"Pet Qwerks Flavorit Sweet Potato Flavor Infused Nylon Chew- Fillable Dog Bones for Aggressive Chewers, Tough Durable Toys, FDA Compliant Nylon - for XSmall Dogs & Teething Puppies (ZFL13)",Pet Qwerks,Dogs,Toys,,4.0,19,1,,11.982929094215963,2979.0,3660.0,54.0
B007GELB4M,"Superchews Stuffed Cow Hooves, Beef and Hoof Flavor 8ct","Pet Center, Inc.",Dogs,Treats,,4.0,19,1,,11.982929094215963,2979.0,3660.0,54.0
B083ZQSS17,HomLand 4Pcs Xmas Pet Dog Puppy Cotton Warm Anti-Slip Socks Shoes Winter Paw Protector for Home Red S,Homland,Dogs,Apparel & Accessories,,3.9,19,1,,11.683355866860564,2979.0,3660.0,54.0
B009ETP8R8,"Coastal Pet Products 24-Pack Vinyl Titan Comfort Dog Chain Pinch Collar Tip, X-Large, Black",Coastal Pet,Dogs,"Collars, Harnesses & Leashes",,3.5,19,1,,10.485062957438968,2979.0,3660.0,54.0
B09Q5B1Z4G,"Dog Cat Teepee Tent, Dog Tent Indoor, Folding Indoor Puppy Pet Teepee Bed with Soft Cushion Bed…",VARMTOR,Dogs,"Crates, Houses & Pens",,4.5,18,1,,13.249975406248982,2980.0,3660.0,54.0
B0BC98S3BC,QWINEE Dog Hoodie Pet Clothes Checkered Cold Weather Sweaters Winter Sweatshirt for Cat Puppy Small Medium Dogs Black S,QWINEE,Dogs,Apparel & Accessories,13.99,4.2,18,1,0.883963095961333,12.36664371249905,2980.0,2845.0,54.0
B08ZKF1VVW,"YUADFHS Small Cat Tree 3 in 1 - Cat Scratching Post Contains 1 Natural Sisal Scratching Post, Sisal Scratching Pad and 2 Interesting Sepak Takraw Balls, Suitable for Small Cats…",YUADFHS,Cats,Beds & Furniture,32.99,4.1,18,1,0.3659351262377206,12.072199814582405,2980.0,3457.0,54.0
B001VP54PE,All Systems Fabulous Grooming Spray 12oz @,#1 All Systems,Dogs,Grooming,11.89,4.1,18,1,1.0153237859194622,12.072199814582405,2980.0,2656.0,54.0
B09PQ41RZF,"Gou Gou Pets DermaSkin Dermatitis Ointment Holistic Natural Derived Herbal Pet Care for Dogs, Cats and Horses: Relieves Rash, Crusting, Dry Skin, Skin Problems and Skin Conditions - Made in USA - 1 oz",Gou Gou Pets,Dogs,Health Supplies,16.99,4.1,18,1,0.7105473698989055,12.072199814582405,2980.0,3082.0,54.0
B07JGS3CZ8,BohoFarm PVC Pet Heating Pad Heated Pet Bed Mats for Dogs 18 x 18inch Electric Cat Heating Pad Waterproof Adjustable Chew Resistant Steel Cord,BohoFarm,Dogs,Beds & Furniture,,4.0,18,1,,11.777755916665761,2980.0,3660.0,54.0
B07C39PWS7,"ValueBull Lamb Pizzle Sticks, 20 Count - Natural Dog Treats, Grass-Fed",ValueBull,Dogs,Treats,,3.7,18,1,,10.894424222915829,2980.0,3660.0,54.0
B07K9RPHN1,"Wildmarely Car Seats for Small Dogs, Pet Booster Folding Carrier with Clip-On Safety Leash,2 PVC Support Bars and Zipper Storage Pocket (Pink)",Wildmarely,Dogs,Carriers & Travel Products,34.0,3.6,18,1,0.3117641272058584,10.599980324999185,2980.0,3507.0,54.0
B0B81X6ZWR,"ROZKITCH Dog Winter Coat Soft Fleece Pullover Pajamas, Pet Windproof Warm Cold Weather Jacket Vest Cozy Onesie Jumpsuit Apparel Outfit Clothes for Small Medium Large Dog Walking Hiking Travel Sleep",ROZKITCH,Dogs,Apparel & Accessories,24.99,3.5,18,1,0.4123864116479608,10.30553642708254,2980.0,3412.0,54.0
B0B4RLY43N,kathson 2 Pcs Hamster Food Bowl Guinea Pig Ceramic Water Bowl Small Animal Feeding Dish for Dwarf Hamster Gerbil Syrian Ferret Hedgehog Chinchilla Bunny (Green)…,kathson,Small Animals,Feeding & Watering Supplies,10.89,4.4,17,1,1.1678269728873392,12.717635734743125,2981.0,2440.0,54.0
B012DO5AAA,"Bone Dry DII Small Pet Throw Blanket, 36x54, Warm, Soft, Plush for Couch, Car, Trunk, Cage, Kennel, Dog House-Gray",Bone Dry,Dogs,Beds & Furniture,,4.3,17,1,,12.428598558953507,2981.0,3660.0,54.0
B0B5XXPLF1,QWINEE Cat Costume Lion Head Frog Funny Mane Cat Hat Halloween Christmas Party Costume Headwear for Puppy Cat Kitten Small Dogs Brown Antler One Size,QWINEE,Cats,Apparel,4.99,4.2,17,1,2.432777832297373,12.139561383163892,2981.0,1058.0,54.0
B00AO06DAW,"Healthy Dogma Peanut Butter Barkers Dog Biscuits, 8-Oz",Healthy Dogma,Dogs,Treats,,4.0,17,1,,11.561487031584658,2981.0,3660.0,54.0
B00FKW46OE,Petlinks Zippy Snail Cat Toy Catnip Crinkle Toy,Petlinks,Cats,Toys,,3.7,17,1,,10.69437550421581,2981.0,3660.0,54.0
B09LC2GBVW,"Famedy Pet Grooming Hammock for Cats & Dogs, Dog Grooming Sling Helper, Dog Hammock Restraint Bag with Nail Clipper/Nail Trimming, Pet Comb, Ear/Eye Care(Small-Set)",Famedy,Dogs,Grooming,13.99,3.5,17,1,0.7231094462213421,10.116301152636575,2981.0,3064.0,54.0
B09KXRYZMS,"Putvf Dog Chew Toys, 2 Pack Dog Puzzle Toys Squeaky Dog Toys for Aggressive Chewers, Tough Dog Toys Interactive Plush Dog Toys for Small/Medium/L Dogs",Putvf,Dogs,Toys,,3.5,17,2,,10.116301152636575,2981.0,3660.0,53.0
B0028RXATQ,PetSafe SlimCat Interactive Toy and Food Dispenser,PetSafe,Cats,Toys,,3.3,17,1,,9.538226801057343,2981.0,3660.0,54.0
B09FSNQN1L,"IDOMIK Dog Winter Coat Cold Weather Jacket, Plaid Reversible Vest Clothes, Soft Warm Fleece Pet Coats Reflective Winter Sweaters, Windproof Outfit Coat Apparel Pajamas for Small Medium and Large Dogs",IDOMIK,Dogs,Apparel & Accessories,18.95,4.1,16,1,0.6129907499013448,11.616174710630485,2982.0,3196.0,54.0
B0084MBE38,"Merrick Naturally Stuffed Twin Hoofers Meat, 14 Count",Merrick,Dogs,Treats,,4.0,16,1,,11.332853376224865,2982.0,3660.0,54.0
B09YJJ2VWD,"PETMAKER Freestanding Pet Gate - Wooden Folding Fence for Doorways, Halls, Stairs & Home - Step Over Divider - Great for Dogs & Puppies",PETMAKER,Dogs,"Doors, Gates & Ramps",79.95,3.4,16,2,0.12048687141702483,9.632925369791135,2982.0,3634.0,53.0
B09LV2K8C6,"Onefua Dog Bed Mat Pet Supplies Soft and Comfortable Dog Blanket Pad with Removable Cover Washable Keep Warm Suitable for Large/Medium/Small Pets (Dark Grey,XL)",Onefua,Dogs,Beds & Furniture,51.99,3.0,16,1,0.1634860556293258,8.49964003216865,2982.0,3615.0,54.0
B00UN4DNE8,"Natural Balance Wild Pursuit Lamb Lung Bites Dog Treats, 2.5-Ounce",Natural Balance,Dogs,Treats,,5.0,15,1,,13.862943611198906,2983.0,3660.0,54.0
B0B7BQM74M,"Juicy Couture Navy/Turquoise Blue Stripe Dog Blanket – Plush Puppy Blanket Throw, Printed, Breathable, Lightweight, Machine Washable, Cat Blanket for Small Medium & Large Pets",Juicy Couture,Dogs,Beds & Furniture,12.99,4.8,15,1,1.0245131537144687,13.30842586675095,2983.0,2644.0,54.0
B00ESAZYW2,"LupinePet Originals 1"" Shadow Hunter 4-Foot Padded Handle Leash for Medium and Larger Dogs",LupinePet,Dogs,"Collars, Harnesses & Leashes",17.99,4.8,15,1,0.7397679748055004,13.30842586675095,2983.0,3043.0,54.0
B005KPLX9W,"Petrodex Enzymatic Toothpaste Dog Beef Flavor Value Pack, 3 by 2-1/2-Ounce",Petrodex,Dogs,Health Supplies,,4.6,15,1,,12.753908122302992,2983.0,3660.0,54.0
B01MR2Z9VE,4 PACK OF RITE FARM PRODUCTS 8 OZ PIGEON QUAIL DOVE CHICKEN RABBIT BIRD FEEDER WATER DRINKER CUPS WIRE CAGE,Rite Farm Products,Birds,Feeding & Watering Supplies,7.89,4.4,15,1,1.5461838248231987,12.199390377855037,2983.0,1995.0,54.0
B015T8GU6K,Groom Genie Dog Brush Small,GROOM GENIE,Dogs,Grooming,,4.3,15,1,,11.922131505631059,2983.0,3660.0,54.0
B09S6K845J,"AGYM Cat Scratcher Toy, Cactus Cat Scratching Ball, Solid Wood Base Track Toy,Save Your Furniture and Increase Cat's Exercise and Fun",AGYM,Cats,Beds & Furniture,,3.9,15,1,,10.813096016735146,2983.0,3660.0,54.0
B009B88LQC,"Nature's Recipe Healthy Skin Dry Dog Food, Vegetarian Recipe, 4.5-Pound",Nature's Recipe,Dogs,Food,,3.4,15,1,,9.426801655615256,2983.0,3660.0,54.0
B08X6L7T8M,"Bark Bars Cookie Bars for Dogs - Natural Dog Treats (Peanut Butter, 4 Pack)",PetKnowledgy,Dogs,Treats,,2.9,15,1,,8.040507294495365,2983.0,3660.0,54.0
B09PQD39GM,"Gou Gou Pets Hot Spot Spray Holistic Natural Derived Herbal for Dogs, Cats and Horses: Fast Acting to Soothe Hot Spots, Relieve Irritated Skin, Rash, and Seasonal Allergies - Made in USA - 8 oz",Gou Gou Pets,Dogs,Training & Behavior Aids,15.99,4.7,14,1,0.7959872385978979,12.727835945180388,2984.0,2967.0,54.0
B0922JNQ6J,"6PCS Hammock for Gecko Llizard Bearded Dragon Hammock Reptile Habitat Decorations Lizard Hideouts Cave Coconut Shell Hut Ornament for Terrarium Chameleon, Gecko,Hermit Crabs",Hamiledyi,Reptiles & Amphibians,Habitat Décor,,4.3,14,1,,11.644615864739503,2984.0,3660.0,54.0
B07DKYVGN4,"Yes Pets Quilted Hammock Style Water-Proof Pet Car Seat Cover for Cars, Trucks and SUVs",Yes Pets,Dogs,Carriers & Travel Products,,4.0,14,1,,10.83220080440884,2984.0,3660.0,54.0
B08JGGGY64,"Petlex Foldable Cat Litter Box, Portable Travel Litter Box for Cats, Light Weight Waterproof Travel Litter Pan",Petlex,Cats,Litter & Housebreaking,19.98,4.0,14,1,0.5421521924128548,10.83220080440884,2984.0,3279.0,54.0
B00HH2W8EU,"Fresh 'n Clean Oatmeal n' Baking Soda 15:1 Concentrate Conditioner, Tropical Breeze Scent",PetAg,Dogs,Grooming,,3.9,14,1,,10.561395784298618,2984.0,3660.0,54.0
B00CLS8I6W,Rubies Costume Wizard of Oz Collection Pet Costume,Rubie's,Dogs,Apparel & Accessories,,3.7,14,1,,10.019785744078177,2984.0,3660.0,54.0
B01B7Q2E5O,"Barkworthies Odor-Free Bully Stick, 6""",Barkworthies,Dogs,Treats,6.99,3.3,14,1,1.2784786357134896,8.936565663637293,2984.0,2298.0,54.0
B094DFVWYD,Interactive Cat Toys for Indoor Cats Tumbler Cat Treat Dispenser Kitty Exercise Toys Automatic Cat Toy with Feather Kitty Toys for Play,YUNKAIYANG,Cats,Toys,,2.8,14,1,,7.582540563086187,2984.0,3660.0,54.0
B09D8LJWZJ,"Good ’n’ Fun Triple Flavor Kabobs 18 Count, Rawhide Snack for All Dogs (3 Pack)",Good'n'Fun,Dogs,Treats,31.08,4.2,13,1,0.35662936886692687,11.084040784384086,2985.0,3466.0,54.0
B07WFPTXRT,"Vedem Pet Hooded Clothes Dog Fleece Lining Jumpsuit Cold Weather Pajamas Coat for Small Dogs (L/16, Magenta)",Vedem,Dogs,Apparel & Accessories,14.99,3.5,13,1,0.6161908374685393,9.236700653653404,2985.0,3193.0,54.0
B005DQD25Q,Iams Pate With Seafood Sampler Canned Cat Food 3 Oz. (Pack Of 24),Iams,Cats,Food,,3.1,13,1,,8.181077721807302,2985.0,3660.0,54.0
B09P2LS743,"Pet Gear Tri-Fold Portable Pet Ramp for Dogs and Cats, 71"" Long, Extra Wide, Holds up to 200lbs, Patented Design, Compact/Easy Fold with Safety Tether, Available in 2 Models",Pet Gear,Dogs,Carriers & Travel Products,110.98,4.4,12,1,0.10169199110498074,11.285777172830763,2986.0,3643.0,54.0
B092TPGLMW,Dog Leash with 2 Attachment Points to Avoid Choking Your Dog. Ideal to Hook to Our Collar and Our Harness with 2 Anchor Points. 4Ft Long with an Additional Short Grip of 1Ft of Distance.,ACARAPETS,Dogs,"Collars, Harnesses & Leashes",,4.1,12,1,,10.5162923655923,2986.0,3660.0,54.0
B004LOBG0Y,Petmate 23230 Hearts and Swirls Cat Dish,Petmate,Cats,Feeding & Watering Supplies,,4.0,12,1,,10.259797429846147,2986.0,3660.0,54.0
B0992V33RH,"Exhart French Bulldog Bowl, Adorable/Durable Resin Dog Décor, Stainless Steel Bowl, 12.5""x9.5""x6.5""",Exhart,Dogs,Feeding & Watering Supplies,34.99,4.0,12,1,0.2932208468089782,10.259797429846147,2986.0,3526.0,54.0
B017JDHDI2,"PawCare Illuminated LED Rechargeable Safety Collar, Blue",PawCare,Dogs,"Collars, Harnesses & Leashes",,3.5,12,1,,8.977322751115379,2986.0,3660.0,54.0
B002IUFLZ4,"Furhaven Pet Bed for Cats and Small Dogs - Convertible Hooded Animal Print Cat Bed, Washable, Tiger, One Size",Furhaven,Cats,Beds & Furniture,,4.4,11,1,,10.933589259067203,2987.0,3660.0,54.0
B00DS6XIOS,"Scruffs Townhouse Duvet for Pets, Medium, Olive",Scruffs,Dogs,Beds & Furniture,,3.2,11,1,,7.951701279321601,2987.0,3660.0,54.0
B0BGBQ84RK,"AMENER Elevated Dog Bowls Adjustable Wood Raised Dog Bowl Stand 3 Heights with 2 Stainless Steel(1.6L/56oz) Dog Food Bowls for Large Medium Small Dogs and Cats Non-Slip,Name Tag DIY",AMENER,Dogs,Feeding & Watering Supplies,,4.9,10,1,,11.749686836712018,2988.0,3660.0,54.0
B00J9BAQH8,"Oster 078590-735 Oatmeal Naturals Hairball Control Cat Shampoo, 18-Ounce",Oster,Cats,Health Supplies,,4.7,10,1,,11.270107782152342,2988.0,3660.0,54.0
B086YX6B1G,NIUBICRE Aquarium Decoration Skull Mountain Fish Tank Ornaments Skull Fish Tank Cave,nobrand,Fish & Aquatic Pets,Aquarium Décor,,4.4,10,1,,10.550739200312831,2988.0,3660.0,54.0
B017DH5GEM,"Smalllee_Lucky_Store Soft Coat Donald Duck Costume Jumpsuit, Medium",SMALLLEE_LUCKY_STORE,Dogs,Apparel & Accessories,,4.1,10,1,,9.831370618473319,2988.0,3660.0,54.0
B017JMR7G6,"Pets First Collegiate Penn State Nittany Lions Pet Sweater, Small",Pets First,Dogs,Apparel & Accessories,,4.1,10,1,,9.831370618473319,2988.0,3660.0,54.0
B0916PGPJZ,Generic Water Wisteria (Hygrophila difformis) - BUY3GET1FREE - Live Aquarium Plant,Generic,Fish & Aquatic Pets,Aquarium Décor,5.99,3.8,10,1,1.521202343344542,9.112002036633807,2988.0,2030.0,54.0
B0817NQ261,JC HOUSE Winter Dog Harness No-Pull Pet Harness Adjustable Outdoor Lamb Velvet Material Dog Vest for Small Medium Large Dogs JC-H-3318S,JC HOUSE,Dogs,"Collars, Harnesses & Leashes",,3.6,10,1,,8.632422982074134,2988.0,3660.0,54.0
B07JFPJNL2,"MyfatBOSS Dog Universal Harness, Escape Proof Dog Harnesses with Leashes, Soft Mesh Dog Cat Harness - Perfect for Pet Cat and Puppy (M, Orange)",MyfatBOSS,Dogs,"Collars, Harnesses & Leashes",,3.5,10,1,,8.392633454794296,2988.0,3660.0,54.0
B0763M4VY3,"Matching Dog Walking Accessories (Small, Black): 3 in 1 PU Leather Set with Adjustable Leash, Collar and Essentials Bag for Poop Bags, Keys, Treats and Cards in Gift Box - Walk Your Dog in Style",PoochMaison,Dogs,"Collars, Harnesses & Leashes",,3.4,10,1,,8.15284392751446,2988.0,3660.0,54.0
B0BM55H793,"Snoop Doggie Doggs Deluxe Pet Bandana Set of 2, Adjustable Ties - Halftime/Off The Chain, Medium",Snoop Doggie Doggs,Dogs,Apparel & Accessories,19.99,4.9,9,1,0.564415555561322,11.282666955670825,2989.0,3246.0,54.0
B009370K5Q,Little Giant Plastic Utility Pan (Blue) Durable & Versatile Short Livestock Feeding Bucket (5 Quart) (Item No. P5BLUE),Little Giant,Horses,Stable Supplies,10.42,4.9,9,3,1.0827895350931693,11.282666955670825,2989.0,2563.0,52.0
B09P3C67CW,"Pet Gear Free Standing Pet Ramp for Cats and Dogs, No Assembly Required, Easy Fold for Storage or Travel, Portable, Available in 6 Models",Pet Gear,Dogs,Carriers & Travel Products,191.72,4.7,9,3,0.05644768379445032,10.822149937072016,2989.0,3653.0,52.0
B00AY90HL4,FORTEX INDUSTRIES Muck Bucket,Fortiflex,Horses,Stable Supplies,47.17,4.6,9,1,0.22454720007997903,10.59189142777261,2989.0,3571.0,54.0
B099KBT2WJ,"EGM Fish Toy for Cats, Floppy Fish Cat Toy, Wiggle Fish Cat Toy, Manual Airbag Swing Fish Interactive Plush Toy with Bell Catnip Toy, for Cat Chewing and Kicking Supplies",EGM,Cats,Toys,,4.3,9,1,,9.901115899874396,2989.0,3660.0,54.0
B010NK57F4,Red Small Soft Mesh Polka Dots Dog Harness with Matching Leash,HAOBO,Dogs,"Collars, Harnesses & Leashes",,3.8,9,1,,8.749823353377375,2989.0,3660.0,54.0
B077FJCHZS,"Howstar Pet Collars, Adjustable Rivet Spiked Studded Puppy Collar Cool Dog Neck Strap, Soft Pu Leather, Multiple Color",Howstar,Dogs,"Collars, Harnesses & Leashes",3.68,3.6,9,2,2.2525288953202622,8.289306334778566,2989.0,1212.0,53.0
B00NCJJKL6,"EasyCare Easyboot Trail, Size 0, Black (3 15/16 To 4 1/8 inches W x 4 1/8 To 4 5/16 inches L)",EasyCare,Horses,Boots & Wraps,78.95,3.5,9,1,0.10207786986040734,8.05904782547916,2989.0,3642.0,54.0
B000634IEA,Kaytee Finch Feeder Sock - 100033943 - Bci,Kaytee,Birds,Feeding & Watering Supplies,,3.4,9,1,,7.828789316179756,2989.0,3660.0,54.0
B07DTWKRLT,"Arthur Andrew Medical, Novequin DPF, Digestive Probiotic Formula for Large Animals, Prebiotics, Probiotics, and Enzymes, Non-GMO, 500 Grams",Arthur Andrew Medical,Horses,Health Supplies,39.99,5.0,8,1,0.2747217526051787,10.986122886681098,2990.0,3543.0,54.0
B0188OJ85C,Homessity HC-011 Light Weight Economical Cat Tree Furniture,Homessity,Cats,Beds & Furniture,,4.1,8,1,,9.008620767078499,2990.0,3660.0,54.0
B0B55YMXNK,"SCIROKKO Fleece Dog Winter Coats for Small Dogs, Reversible Pet Vest with Water-Proof Side for Cats Puppies, Soft Warm Jacket for Cold Weather, Reflective for Night Walking",SCIROKKO,Dogs,Apparel & Accessories,,4.1,8,1,,9.008620767078499,2990.0,3660.0,54.0
B0085JN2EE,"Busy Dog Treats Busy Bone, Busy Rollhide, Busy Chewnola, Busy Dental",Purina,Dogs,Treats,,3.9,8,1,,8.569175851611256,2990.0,3660.0,54.0
B076BXV8HD,Midlee Police Man Dog Costume (X-Large),Midlee,Dogs,Apparel & Accessories,,3.3,8,1,,7.250841105209524,2990.0,3660.0,54.0
B08TQXTMVY,"Dog Hoodie Pet Clothes Sweater with Hood and Pocket, Unique Tiger and Panda Design, Lightweight Dog Sweatshirts Hoodies for Small, Medium, Large Dogs, Dog Costume for Christmas (Panda, X-Small)",Dougez,Dogs,Apparel & Accessories,,3.2,8,1,,7.031118647475903,2990.0,3660.0,54.0
B01891XFT4,"Dogswell Turkey With Cranberry Super Boost Squares, 12Oz.",Dogswell,Dogs,Treats,,3.1,8,1,,6.811396189742281,2990.0,3660.0,54.0
B0B1CS5B12,"ZonLi Outdoor Dog Bed for Medium Dogs Travel Dog Bed for Small Dogs Portable Dog Bed Camping Dog Bed, Waterproof, Machine Washable, Portable, Suitable for Outdoor/Sofa/Car Seat/Floor(Orange, 40""x26"")",ZonLi,Dogs,Beds & Furniture,19.9,4.8,7,1,0.5015738391991564,9.981319400063212,2991.0,3320.0,54.0
B00KWWWDHO,"Double Running Dog Leash Hands Free – for 2 Dogs. Including LED Light. Great for Walking, Running, Biking and Jogging (Blue).",RoadRunner,Dogs,"Collars, Harnesses & Leashes",,4.2,7,1,,8.73365447505531,2991.0,3660.0,54.0
B085WG1JVQ,"5Strands Equine Health Test, Environmental & Food Intolerance, Nutrition, Metals and Minerals Imbalances, at Home Horse Hair Sample Collection Kit, Results in 7 Days Works for All Ages and Breeds",5Strands,Horses,Health Supplies,194.0,4.0,7,1,0.04287508333360486,8.317766166719343,2991.0,3658.0,54.0
B004ZQDOI0,"Sergeant'S Chick'N Dippin' Brown Rice Bones For Dogs, 2 Count",Sergeant's,Dogs,Treats,,4.0,7,1,,8.317766166719343,2991.0,3660.0,54.0
B07T48WT6B,kyeese Dog Sweaters for Small Dogs Turtleneck Dog Sweater Knitwear with Leash Hole Gingham Patchwork Pet Sweater for Fall Winter,KYEESE,Dogs,Apparel & Accessories,,3.6,7,1,,7.4859895500474085,2991.0,3660.0,54.0
B07LFD44NH,"fantaseal Cat Scratching Pad - Sisal Cat Scratch Pad, Kitty Scratching Pad Tree Scratcher Toy Sturdy Base, with Interative Soundable Arificial Hanging Mouse for Cats Kittens Indoor Playing Activity",fantaseal,Cats,Beds & Furniture,,3.2,7,1,,6.654212933375475,2991.0,3660.0,54.0
B0006GCW7W,Bamboo Cat Guilotine Nail Trimmer with Styptic and File (Colors Vary),Fat Cat,Cats,Grooming,8.28,2.0,7,1,0.5022805656231488,4.1588830833596715,2991.0,3317.0,54.0
B007X3WDUW,Petco Adjustable Mesh Harness for Dogs in Plum~X-SMALL~,Petco,Dogs,"Collars, Harnesses & Leashes",,3.7,6,1,,7.199867551504659,2992.0,3660.0,54.0
B07ZFMB446,"POPETPOP 2pcs Pets Knee Pad Dog Hind Leg Wrap Leggings Medical Protection Joint Injury Supportor Wound Protector Puppy Joint Brace Surgery Wrap (Camouflage, M)",POPETPOP,Dogs,Health Supplies,10.18,3.6,6,1,0.6881411136148456,7.005276536599128,2992.0,3109.0,54.0
B001I44N6Y,Planet Dog Orbee-Tuff Diamond Plate Orbee Ball,Planet Dog,Dogs,Toys,,3.5,6,1,,6.810685521693596,2992.0,3660.0,54.0
B008NSS4MC,"Mirage Pet Products 25-23 LG Timeless Christmas Nylon Ribbon Dog Collar, Large",Mirage Pet Products,Dogs,"Collars, Harnesses & Leashes",15.07,5.0,5,1,0.5944789214426194,8.958797346140274,2993.0,3214.0,54.0
B07KCSSZBR,"Cat Litter Scoop,Cat Litter Scooper Plated Metal with Holder Long Handle Non-Stick Aluminum Deep Shovel Non-Stick Aluminum Alloy Designed for Twill",LUKACY,Cats,Litter & Housebreaking,,5.0,5,1,,8.958797346140274,2993.0,3660.0,54.0
B01HPJO8QA,"Eco Animal Pet Products All Natural Tamale Shredders - Chew Toy for Rabbits, Guinea Pigs, Chinchillas, Birds, Gerbils, Hamsters, and Other Small Pets (Set of 3 Corn Husk Rolls)",Eco Animal Pet Products,Birds,Toys,,4.4,5,1,,7.883741664603442,2993.0,3660.0,54.0
